coGN_ReadoutComponent1_Feature62_fold0,coGN_ReadoutComponent2_Feature1_fold0,coGN_ReadoutComponent5_Feature7_fold0,coGN_ReadoutComponent1_Feature73_fold0,coGN_ReadoutComponent1_Feature117_fold0,coGN_ReadoutComponent1_Feature71_fold0,coGN_ReadoutComponent1_Feature3_fold0,coGN_ReadoutComponent2_Feature47_fold0,coGN_ReadoutComponent4_Feature62_fold0,coGN_ReadoutComponent3_Feature47_fold0,target
6.483501,-3.0280607,,-1.3924598,-0.471307,-0.55311924,0.65629745,3.1156216,,7.1664066,4.12
0.15798828,-1.7913078,-0.07722449,-2.6050632,1.8094018,1.3173436,-0.20254469,-0.99563026,-0.0022576675,-1.524276,1.24
8.742127,-3.4067838,0.16872431,-0.46886912,3.5302346,1.5547129,3.2963326,0.90352976,4.5765934,2.9554186,3.32
-0.31754225,0.36944804,-0.44107676,-1.1683104,-1.3259712,0.1722632,-1.144294,-1.150223,-0.53729,-0.087267876,0.26
0.28217465,-1.5036265,,-0.35927427,-1.6805407,-1.0195445,-0.9760957,-0.76114726,-0.27024987,-0.47549397,1.08
-0.12015146,-2.517121,,-0.9547294,-0.9363427,0.4983341,-0.9016402,0.67977,-0.20512363,0.31431943,1.98
5.9348445,0.8169,-0.33616844,3.0720637,-0.36823225,-1.1614257,-0.9174772,-3.0202255,-0.06781408,0.5486377,1.48
-0.72026014,-0.037679166,,-2.0660877,0.39771914,-0.7423308,-1.145682,-1.4038236,-0.17913865,-0.7025411,0.84
7.578411,0.717062,-0.3402961,-0.54101455,3.853253,0.45620367,-0.20643666,-1.2391984,-0.108618215,-0.06433232,1.6
2.6782565,0.1058107,,1.8865814,-1.4286859,-1.6675851,-1.5488111,-1.2951422,-0.21585742,-0.49597993,0.06
-0.47885615,0.79776824,,-0.6343763,-1.1140816,-0.63785285,-0.9389405,2.0737934,0.15309753,2.303467,1.72
-0.38221136,-1.5347428,-0.36472374,-2.029793,0.4294824,-1.0255067,-0.8956557,-0.61013365,-0.415271,-0.56638885,1.06
0.4897103,-2.816394,-0.5639448,0.14953937,-1.4535271,-2.1005416,-1.482292,0.8805796,-0.2471484,-0.5438892,1.38
-1.6622144,-1.7553488,,1.3918645,0.62077916,-1.1479328,-1.3353724,1.6774042,-0.5390058,0.7888476,1.88
0.91220284,-2.9962227,,-1.9426618,1.7692932,0.68266976,-0.23128161,-0.15534046,-0.3848622,1.5301702,1.86
2.4488082,-0.0073917676,,-1.6351291,0.1876182,-1.3288784,-0.58924985,0.6781278,,0.4137483,1.84
-0.8141241,-1.2566152,-0.2160255,-1.1228127,0.8272411,-1.3949502,-1.6167203,0.39500445,-0.21238568,-1.4047964,1.08
-0.4290111,-1.4028522,,3.538993,-0.9089784,1.1634583,-0.66917455,-1.0304925,-0.12860417,-0.13996066,1.12
7.5198483,-0.5778371,-0.5724725,-5.786189,7.839443,1.388187,2.724651,-0.6683343,-0.3791487,-0.09953186,2.36
3.8543878,-0.67983276,-0.30813736,-2.926567,2.6807191,0.005843468,-0.1503819,-0.70701647,-1.0656807,-0.5781612,1.58
-1.0596659,-2.0488315,0.056459695,-1.0320028,0.9003117,-1.1655827,-1.736022,0.1199701,-0.18024936,0.22252406,1.68
4.4588623,-3.7643101,-0.46479508,-0.49873012,-1.730579,0.80625075,-0.24413314,0.26628554,2.4163635,4.020603,2.6
0.70939815,0.01819335,-0.38074875,-0.670476,0.7372383,-1.7518318,-1.137398,-0.6853391,-0.020242117,-1.156896,1.22
-1.3978438,0.016162127,-0.34860796,-0.39638424,-1.9119375,-0.62719375,-1.2585341,-1.1923532,-0.42847046,-1.2897656,1.12
-0.19886427,-3.8079956,-0.49153283,-0.87512636,0.71122557,-0.40055948,-0.95026237,1.1771829,1.10499,2.2345588,2.26
-0.33357733,0.099487126,,0.5392793,-2.9396899,-2.0121355,-1.4582672,-1.6702846,-0.23456325,-0.7384318,0.42
-0.7672391,-0.31110588,-0.52417195,0.77999777,-1.0020525,-1.3328499,-0.62583023,-1.1952345,-0.2594033,-0.043341547,0.82
0.256423,-2.7461257,0.5306758,0.46670663,-0.122189134,0.21863064,-1.0068593,1.0309439,-0.036893703,-0.098416746,1.84
-1.4995377,-2.6086261,,0.08663069,-0.516145,-1.8023285,-1.2741401,-0.1251385,-0.3349296,-0.14463325,1.42
-0.31381544,-1.9605757,-0.49811178,0.45113406,-2.0268228,-1.6795902,-0.73806113,0.36462277,-0.9083413,-0.02763921,1.48
4.279803,-3.352422,-0.3098598,-1.9313684,1.6742085,0.50005716,0.5866422,0.27804193,3.4002974,3.8164523,3.02
4.2779255,-0.55571234,-0.4305849,-0.1601888,1.9765711,0.31147417,-0.42929366,-0.7300041,-0.15065719,-1.8023592,1.36
8.297384,-3.3229752,,-2.0654483,1.116294,1.1690627,2.3588302,1.4170485,3.367953,7.065523,4.32
2.0111156,0.30651554,-0.3239423,-1.8421532,0.5823262,0.03851416,-0.43497285,-2.4497325,-0.26423514,-0.055705283,1.16
9.536049,-3.5120862,-0.67503446,-0.5433711,2.750029,1.39953,1.1258675,0.440951,2.82129,4.028422,3.22
-0.7394562,-4.3153496,-0.5004011,-1.5607277,0.37989408,-1.139689,-1.4119279,1.3066401,0.25334466,-0.47727287,1.26
2.9871063,-0.24599311,,-0.9668011,-0.564698,-1.6175367,-0.6187933,-0.61523336,,0.040729854,1.86
3.0566063,-0.2782185,-0.57215875,-1.5243658,0.06548631,-1.515807,-0.3012718,-0.9753719,-0.46152002,-0.42930892,1.26
2.7464986,-0.09986101,-0.4116227,-1.8886373,0.21451893,-0.36188495,-0.054666586,-1.9911749,-0.8129319,-0.503139,1.54
9.089122,-3.9259446,0.06665481,-6.0532103,8.790504,2.269996,3.418782,0.6329116,4.5797496,3.1826348,4.04
-1.289398,-0.4717729,-0.14395007,-0.25052446,-1.6165404,-0.7050912,-1.0631639,-1.2281454,-0.00965856,0.5210653,0.94
-1.3722328,-4.003225,-0.21088207,-1.500575,1.3950734,0.42093006,-0.7178304,1.46435,-0.2694977,-1.5941069,1.54
-2.0715432,0.2000047,-0.12311956,-1.8617026,0.051409416,-0.6283479,-0.95224273,-1.4635462,-0.17761377,0.14500344,1.34
-1.8225245,-2.6719353,,2.2226255,-3.3215826,-2.3856463,-1.2717649,0.29816836,-0.27350423,-0.62914526,0.46
-0.35273883,-0.50406224,-0.2149992,-0.33305237,1.2408676,-1.0263566,-0.6846102,-0.661887,-0.2740217,1.143283,1.4
0.3861908,-1.8589708,-0.28617486,-1.227124,0.19450352,-1.2151582,-1.1666481,0.99136186,-0.061820142,0.9275853,2.14
2.0957224,0.627335,-0.12577164,3.5649998,-1.5069561,-0.08205951,-1.2408231,-2.2655935,-0.19039229,-0.027903453,0.58
2.174979,-2.5262716,,0.27264932,-1.0972439,-1.0646207,-0.4748675,1.2199893,0.74375993,4.395865,2.4
0.6352029,-1.471315,,3.3697398,-1.6133748,0.019526266,-1.0781189,-0.90508974,-0.22455099,-0.13809861,1.08
0.72888047,-2.458874,-0.35045254,3.4585145,-0.5646033,-1.019632,-0.9114706,1.1051595,1.5413336,1.5405328,1.88
-1.657783,-2.3846138,,0.07177228,-0.26251125,-1.5913335,-0.867772,3.4088094,-0.43344814,2.0430431,2.1
1.5713557,0.07355933,-0.40445995,0.5281194,-0.15097117,-1.919347,-0.8366065,-1.3898531,-0.28026676,-0.35307193,0.84
-1.2648487,-1.5338736,0.3412783,-0.9754611,-0.8192832,-1.8135431,-1.2281457,-0.64467275,-0.31269658,-1.6573694,1.08
1.6143804,-0.84704983,,-1.3298627,-0.0025282158,-1.3609416,-0.8824025,1.5276829,,2.4327662,2.48
1.500394,0.79149127,-0.36273688,0.57575846,-0.14231007,-1.8189759,-0.5912377,-1.7230276,-1.0186802,-0.326067,0.62
0.71629596,-1.5991721,,-0.17710972,-0.84095097,-2.2096741,-1.3359044,0.114146054,-0.256334,1.2675327,1.66
-0.30905816,0.32198614,,4.535002,-1.2258668,-0.5991759,-0.5054258,-1.9923699,-0.15532945,0.016895358,0.8
-1.1047473,-0.65600944,-0.14067227,-1.4625401,0.34482485,-1.0864197,-0.9025625,-1.1559224,-0.38095015,-1.4910612,1.08
4.652929,-3.795492,0.26313168,-1.55191,1.325849,0.34413052,0.69778955,0.82349586,4.3491607,2.6841464,2.96
-1.447338,-0.5173532,-0.23299332,-1.8230082,0.679072,-1.4997375,-1.492959,-0.60465026,-0.32025447,-1.6682811,0.8
-0.78954244,-1.2472775,-0.21701497,-0.76252407,-0.62346214,-1.6154429,-1.1940991,0.6722945,0.637078,-0.44172198,1.26
0.023718584,0.41187748,-0.48726228,0.27827787,1.0995948,-0.7273663,-0.2889326,-1.9410641,-0.28323635,-1.5691924,1.06
4.8431244,-0.68330985,,3.9814856,-0.7986277,1.1054077,-1.0520574,-0.13656144,,1.3960463,2.32
3.189068,-1.1944294,,-1.8439512,0.79708564,-0.63516736,-0.35286996,-1.1513127,-0.004250653,0.7538755,2.14
1.9951754,-2.681082,,-2.960427,2.4533036,0.31312484,-1.302438,1.1730331,-0.23174146,1.1727576,2.12
-0.5107829,-1.6176207,,0.6262718,-1.7276129,-1.932593,-0.13888046,1.5339173,-0.453144,2.4287963,2.14
1.4621888,-1.5496198,-0.4983527,-0.8030202,-0.7403418,-1.7046057,-0.70181274,-0.2823666,-0.35245156,0.32918552,1.4
3.7156975,0.8441988,-0.35955572,0.2568501,-1.3081143,-1.0116235,-1.1880317,-1.2880704,-0.36284423,-1.4673094,0.98
-0.5608146,-0.4409559,,0.43282697,-1.4452868,-2.206817,-0.78598493,-1.2656354,-0.34079432,-0.0159594,0.76
5.5048375,0.34343415,0.034299582,-0.50057715,1.6240956,0.1622645,2.0552125,-1.9828067,-0.42624184,-0.3488218,1.12
0.4978461,-0.2334386,-0.30429512,0.3376446,-1.1587243,-1.9418122,-1.1535916,-1.101374,-0.22825262,-1.5419846,0.7
7.3029566,-0.34070775,,-3.4077797,4.7468743,0.49013367,0.07953564,-1.0594101,-0.25241032,-0.5049996,1.88
0.8120016,-2.4637034,,3.7698956,-2.0505748,-0.7050493,-1.261112,-0.52617955,-0.2190906,0.8135637,1.06
0.6760927,-0.45454425,,2.461798,0.57325387,1.2827857,-0.00013355166,-0.7330034,-0.11643605,0.06761971,1.4
-0.7903521,0.6446943,,-0.2330347,-0.98817134,-1.1661454,-1.4624301,0.07150549,0.33491343,1.5789509,1.6
0.4104643,-1.3580191,,3.3305347,-0.5799276,1.0187356,-0.12215869,-1.0408998,-0.18621108,0.0057027303,1.8
3.814589,-2.5834737,-0.4259796,-1.0829202,10.434567,0.5135169,5.660497,-0.118021026,0.3593981,0.5976493,2.08
4.4267917,-0.00086280704,,-2.1678226,1.5320197,-1.0041578,-0.34850916,-1.0920864,-0.07098316,0.16390315,1.8
2.5102508,0.11602113,,-0.62459767,1.9491313,0.07185115,-0.116268486,-1.3866024,-0.16005123,-0.5116248,1.18
2.000205,0.54014957,,-0.35331932,-0.55695355,-1.5079494,-0.7971044,1.4463934,,1.5158706,2.06
-1.0543483,-2.6558862,-0.2720651,-0.6944979,-1.2092538,-1.6311686,-1.4689027,0.20604973,-0.4989136,-0.030224133,0.62
4.7610846,-2.99251,,-5.92907,7.5106955,1.2827767,0.66247225,0.33812433,-0.044696882,-0.5199909,2.52
2.1890593,-0.84359336,-0.5084941,-0.21027894,-0.37517065,-0.9407374,-0.60878444,-1.0034767,-0.3652377,-0.40811235,1.08
-0.16289943,-0.110484615,,-0.15445773,-0.9607168,-0.8975417,-1.25153,2.6325324,0.7722369,3.638693,2.2
1.9805207,-1.1113886,,9.278512,-3.4264193,-1.2278571,-1.559369,-1.1287247,3.1228654,5.0644445,2.4
-0.029537447,0.40593386,,0.42678618,1.8380084,0.13788797,-1.3144476,-0.7832813,-0.37257957,-0.11157181,0.76
-2.1260245,-0.37117022,-0.4076804,-1.7737775,0.59248084,-0.91493934,-0.46833977,-1.4016126,-0.30703285,-1.7178875,0.88
-1.9679426,-0.18335363,-0.44430995,-2.016653,0.72541106,-1.2927372,-1.3523767,-1.3712447,-0.10227042,-1.5942186,0.86
-0.6993828,-1.7224256,,0.5441371,-1.9179001,-2.1529436,0.08438766,-0.47578955,-0.81350803,0.34443605,1.46
2.0676484,0.2641696,-0.17749193,1.9850643,-2.9003444,-1.823297,-1.700094,-1.470466,-0.32543045,-1.6731131,1.02
-0.5598201,-0.049441203,,-0.8842616,-1.1033595,-1.7124423,-1.4253466,-1.1177974,-0.06556271,0.44502637,0.86
5.773456,-1.2600905,0.002715081,-0.8289117,1.3415638,1.3634822,2.2520373,-1.8515608,3.2053034,0.4634654,2.42
0.12914623,0.24781263,-0.6425091,-1.0849509,-1.0303752,-1.1991694,-1.314744,-1.5466819,-0.21139467,-0.7468974,0.88
-0.5024978,0.22032836,-0.19227497,-0.15361717,-0.571628,-2.1437788,-0.8384377,-1.6064366,-0.36189222,-1.632061,0.34
0.34727973,0.36330438,-0.19358353,-1.4913261,0.5370111,-1.0744977,-1.3485744,-0.9332721,-0.9551437,-0.30961752,0.6
3.1618614,-1.1171159,,-0.08416041,-1.1726174,-0.5048481,-0.41492036,0.09468038,,1.9988474,2.16
-1.8126659,-1.0909553,,2.5599926,-1.350847,-1.039998,-0.84119225,-0.07377557,0.13278179,0.36986718,1.72
3.1467876,-0.22315186,-0.36207405,0.061195366,-0.78495425,-0.29849845,-0.281924,-1.5354651,-0.4022502,-0.4843025,0.6
3.7049077,0.0454845,,-3.0031478,2.4358652,-0.15804169,-0.13767827,-1.4065078,-0.24741271,-0.41109505,1.54
-0.24534507,-1.2811017,,-1.5057379,1.2959803,-0.7000322,-0.2401506,1.3071748,-0.7031918,1.5562932,2.16
0.20460337,-0.1802991,-0.43000427,0.6308619,-2.912663,-1.8554242,-1.2725921,-1.6811213,0.046532765,-0.5925035,0.82
1.8250551,0.57069224,,0.08804224,-0.8385918,-1.4824514,0.05479893,-1.4387378,-0.17221524,-0.68462855,0.7
-0.37420034,-1.1824672,-0.19603838,-1.4327103,-0.027984373,-1.1160306,-1.3028635,0.26601258,-0.62758684,-0.45286906,1.02
-0.47384375,-0.5022439,-0.42668456,-0.39940357,-1.1442035,-1.2232368,-1.229636,0.007672727,-0.19359054,-0.21310958,1.04
-1.3380195,0.60258615,,-1.1782447,-0.39270586,-0.96501535,-0.83716595,-1.3964964,-0.22852896,-0.066670716,0.58
1.6318657,0.56361383,,0.18057208,-0.29722035,-2.0510938,-0.6723602,-0.30908942,,-0.06584116,1.1
-1.7166405,-3.090689,0.06314796,-0.8004165,0.9053137,-1.8803968,-0.8367918,0.09652585,-0.2520037,0.202639,1.36
-0.96271265,-0.35694653,-0.24551472,2.172135,-3.3722641,-2.5129724,-1.5168793,-1.6170968,-0.37693468,-0.5652356,0.1
-1.2049669,0.5961191,-0.021896034,0.95417404,-0.741764,0.13361356,-0.6630655,-1.6902686,-0.13064544,0.07278725,0.48
-1.9563105,-2.0255518,,-2.1095846,-0.07055478,-0.4288699,-0.7853686,0.5684832,-0.24215016,0.3252808,1.84
4.015738,-1.4038947,-0.33729354,0.012405064,-0.5348338,-1.1478382,-0.33829066,-1.0064397,-0.41477624,-1.757139,1.28
1.0583712,-0.3171196,0.049300075,-2.3075042,2.236848,1.182055,-0.052106474,-1.1199207,-0.24736081,-1.4392622,1.42
7.690906,-3.2694197,-0.48260707,0.35174766,-0.082322404,-0.5700761,-0.44505152,-0.9744834,1.9223784,1.2392044,2.06
6.361818,0.5611595,-0.10693416,0.34184453,1.1523535,-0.84061795,-0.78108263,-1.1681266,-0.8961095,-0.15909463,1.08
4.4948254,-2.5795078,-0.31636056,-1.9999374,1.2928371,0.39234176,0.3710817,0.4448751,3.656166,2.6640522,2.38
-0.7675115,-1.5642979,-0.31105745,1.0035751,-1.1095352,0.25685757,-0.5160316,2.14303,0.19461861,0.3573802,1.88
0.43873525,-0.36549374,,6.222,-1.5901463,-0.17619851,-1.3139327,-1.2078996,-0.30627495,-0.10372807,0.46
-0.30251014,-0.6546054,,-1.4757718,-0.24288192,-1.5616677,-1.2637926,-0.6474736,-0.048824865,-0.49770576,0.7
-0.36248523,-1.3418598,,-0.712638,-0.961002,-0.5958526,-0.5685293,2.981981,0.96552724,3.0395036,2.34
-0.63930064,-1.3799254,,3.0367973,-0.8403988,-0.12303186,-0.43709394,-1.0068774,-0.38068956,-0.14807785,1.3
-1.1106344,-1.206592,-0.25021827,1.0838984,-1.2537,-1.608234,-0.84754837,-0.8895935,-0.36968476,-1.3468157,1.14
2.595293,-2.0757313,,2.0952199,-0.68442637,1.1466532,-0.5742253,-0.96903825,-0.0054776967,-0.51491654,1.44
0.15942295,-1.2228317,,-0.41916955,-0.3642845,-1.5572164,-0.7337693,0.9645907,-0.3185667,2.7044723,2.06
2.084836,0.5722146,-0.39986435,-0.73388565,-1.0099006,-1.3467184,-1.2644948,-2.2688186,-0.18454343,-1.3618364,0.58
0.18299362,-2.6022725,1.3887602,2.4478712,-1.4511441,-0.7579148,-1.3991077,1.0549357,0.007802099,0.08767335,1.74
0.38596418,-2.5736551,,-0.65796113,-0.9712987,-1.4682213,-1.2150384,-0.030054599,-0.54008746,-0.06850374,1.38
1.1724524,-1.4621873,-0.48792037,-1.4424665,-0.53753173,-0.80190307,-1.262772,-1.1742616,-0.41703084,-0.48472598,1.08
-1.5906161,-2.4501514,-0.3677905,-0.8865911,-0.67048377,-1.6464423,-1.1105504,-0.3975328,-0.40063915,-1.8115923,1.2
3.6407714,0.5851963,,-1.0371122,-0.21022111,-0.9481932,-0.9112034,-1.4461432,-0.22218142,-0.6806909,0.8
2.1403275,-1.7949184,,-2.9328713,1.6192566,0.32588482,-0.36231267,-0.54777294,-0.18361595,-0.098185174,1.88
-1.5842704,-1.9369526,-0.27028263,-1.3511733,0.73066276,-0.10605131,-0.8088733,-0.46149915,0.1304034,-0.05421892,1.62
2.7582157,-1.6131443,-0.1859034,-0.15573505,-1.4669693,-0.99388725,-0.68085533,-1.0137627,-0.83704346,-0.64834267,1.28
1.0006932,-0.35141534,,-2.013862,1.1390426,-0.75267625,-0.51579136,-0.5970737,,-0.10096632,1.22
2.5838296,-0.9065656,,-0.62785196,2.8475718,1.0250025,-0.64554876,-0.5764272,0.19370359,-0.44525135,1.3
-0.30542576,-2.779636,,-0.1736453,1.3174425,0.19488628,-1.1748464,-0.24391812,-0.27959546,0.60613614,1.76
-1.2529371,-1.3763487,,1.056706,-1.8245971,-0.69190544,-1.1370689,0.0655309,-0.78281546,0.035574753,1.42
5.947288,-2.7674952,-0.33150417,-3.1342702,5.6462803,1.6024339,1.1007439,0.6372608,-0.1146757,-0.52124935,2.34
4.159899,-3.2817376,,0.712748,-1.7878792,0.41739863,0.57027996,4.3795333,5.428351,6.6930714,3.8
-0.3654873,0.20387574,-0.42963806,-3.231125,2.2472248,1.0289488,-0.12139996,-1.8432199,-0.31746888,-1.4215268,1.34
7.6236253,-3.6940942,,-2.840453,4.0084248,0.66940194,2.0709927,2.1215591,4.561416,5.9585066,4.3
-1.6351624,-2.9891932,,-1.4351016,0.78214055,-0.81128365,-1.4297956,-0.19891252,-0.5645392,2.4624472,2.06
-0.0409848,-4.3888617,,0.70969844,-1.017887,-2.1118515,-0.2891575,1.4912448,-0.09776929,1.3903279,1.8
0.0011924654,-1.9997251,-0.44542408,-0.42936027,-0.99095,-1.7594475,-1.0820833,-0.56808853,-1.0222579,-0.58631694,1.0
2.0179496,-2.1680093,,-1.8919339,1.1341772,-0.0036861002,-0.4172789,-0.059321553,-0.25412232,0.8144593,2.06
-0.62816715,0.05368632,,2.3264148,-2.810228,-2.4203005,-1.158819,-0.5856162,0.4908402,2.7402027,1.68
10.487808,-0.0015816838,-0.24749634,-0.44643104,6.696787,0.5224664,1.9209903,-1.2859192,-0.21708646,-0.2615553,1.86
2.8572547,0.4998004,-0.2958554,0.15808102,1.224853,-1.4335517,-0.77064383,-1.2257439,-0.105036005,-0.22514492,0.78
8.627837,0.7535278,0.004197836,-0.4120048,4.3256927,0.51742584,1.2422085,-1.4867828,-0.84752816,-0.17571153,1.34
-0.16572325,-1.5162922,-0.30647874,0.2243859,-1.2594469,-2.0882509,-1.3077663,-0.74878865,-0.25877336,-1.7397339,0.86
-0.4451054,-1.0638232,,2.4220443,-2.9283464,-0.108499646,-0.11046189,-0.8790398,1.6004162,1.6501775,1.26
2.123925,-1.2568485,0.4670608,-2.8381686,3.6745713,-0.045786396,0.18219836,-0.7525284,0.0837775,0.5153864,2.06
-1.7685767,-2.4266765,-0.36936507,-1.9748274,0.47203812,-1.3158338,-1.5794529,0.45059994,-0.33127975,-1.6122024,1.58
2.9486897,-2.5874846,-0.3595564,-0.838147,-0.7393823,-1.1540086,-0.8471061,0.8503429,1.7810241,1.7906697,1.94
0.72092324,0.20121028,,-2.0289905,1.2464385,-0.6777775,-0.05473955,-0.35083318,-0.29508975,0.99165356,1.76
-0.21697697,-1.6029084,,0.5581961,-1.5622336,-2.0307446,-0.37364286,-0.8401041,-0.40648177,0.102002904,1.22
-0.6687531,0.528213,-0.45777223,0.52780396,-1.8397347,-2.16768,-0.65312755,-2.2522058,-0.26988956,-0.047536373,0.42
-1.5220147,-2.0253043,,-2.0527873,-0.018691406,-0.42580318,-0.7678763,-0.058186658,-0.21181831,-0.6909684,1.34
-1.8187739,0.26900083,,2.3512206,-2.9876702,-2.5200748,-1.1140589,-1.4142685,-0.23848438,1.4501185,0.92
2.029348,-2.3613358,,-3.6182852,5.15936,1.2840536,0.6665207,1.5897617,-0.31081372,1.3076046,2.9
-0.1392673,-0.8383344,,0.25897798,-1.635908,-1.5953646,-0.7976224,-1.5997084,-0.14443347,-0.49115777,0.68
5.852119,0.64276147,,-3.1302311,3.7055218,1.4392058,0.5037165,-0.68385553,,-0.08406021,1.6
0.2643063,0.43394905,-0.51297957,-2.1221027,0.18639033,-0.41151938,-0.8379048,-1.9064356,-0.316119,-0.32061166,1.08
0.8687737,-0.23534241,,0.6682392,-2.7306423,-1.7349095,-1.185628,-0.7238425,,0.40311018,1.62
-0.21969658,0.19281653,0.054762483,-0.11977855,1.1595993,1.3882121,-0.599907,-1.70958,-0.16003299,-1.5554456,0.88
5.630128,-1.1512767,,-1.6170653,0.39366853,-0.04422587,1.2253832,-0.4072539,3.5396297,5.545867,3.5
2.6637883,-0.3968101,,-3.2331283,5.2209997,-0.040008992,1.8538102,-1.276967,-0.30287924,-0.7429326,0.76
1.4746087,-0.9877842,,0.071314335,-2.0207767,-0.9447762,-1.5410137,-0.6475202,0.9966702,1.9142241,1.34
-0.7783253,-2.6553087,-0.44499615,-0.7496091,-1.0315872,-0.94530475,-0.84528065,0.20589425,-0.30429977,-0.45465437,1.1
0.98114467,-1.4290195,-0.34278697,0.69135195,-0.61562383,-1.6034294,-0.5245701,-0.2490923,-0.103986606,-0.9100467,1.16
-1.4160525,-1.5201323,,0.1535904,-0.98514676,-1.5700178,-0.4787133,-0.52004915,-0.20997307,0.8204094,1.5
1.85751,0.26546896,-0.22918534,-1.8927147,1.0935891,-0.6894907,-0.572686,-2.4195404,-0.9954707,-0.3924939,1.08
0.44409257,-1.1319294,-0.4077834,0.06688674,-2.0752287,-2.2580462,-1.9679142,-0.7811914,0.042787023,1.4005492,1.48
-0.9753148,-0.039464638,-0.2798289,-1.4816568,0.22609907,-1.0798197,-1.3842697,0.2772736,0.7048985,-0.018822525,1.32
1.7671094,0.4983958,-0.33565646,-2.1477234,1.6663929,-1.0654005,-1.1479118,-0.7379218,-0.23545758,0.18853268,0.78
0.48777235,0.12799922,,-1.0360386,-0.7022557,-1.7301106,-0.7655752,-1.2962155,-0.1680439,-0.6625116,1.08
-0.21734859,-4.425523,,0.33493158,-1.5535765,0.11391398,-0.3994327,1.5835047,-0.10084126,-0.7065711,1.06
1.6381308,0.74575746,-0.26376384,-2.834657,2.8207836,-0.10291777,-0.71767336,-1.8064363,-0.22443557,-1.3901228,1.04
12.183968,-1.1001519,-0.25277665,-1.8472306,4.7393265,1.32424,0.63825524,-1.186396,-0.36228937,-0.39226425,2.28
-0.5463975,-1.1577835,-0.23516572,-1.4409939,-0.26118776,-0.7757225,-0.57408714,-0.5578857,-0.10231078,0.6800716,1.24
-0.65236,-2.48544,,4.5021915,-0.85065424,0.1344511,-1.4113489,-0.25572264,-0.8035032,-0.14266059,1.28
1.4498122,0.07374695,,-0.48932573,-1.7778127,-0.42659408,-0.13603047,-1.1119623,-0.22281721,0.40208647,1.18
-0.349621,0.61278015,-0.41316918,-0.793482,0.9430625,-1.7264802,-0.7916649,-0.8704701,0.01127186,-1.2474256,0.9
0.7829085,-1.337215,-0.44805917,-0.6317777,-0.67664164,-1.3185219,-0.6414992,-0.4595278,-0.8273541,-0.4604124,1.56
-1.1262349,0.6096111,-0.3378509,-0.41029537,-1.8847722,-0.7117522,-1.1060212,-1.3532891,-0.07981369,-1.6146773,0.72
0.0974145,0.13690919,,-1.0540009,0.86108243,-1.5298301,-1.0196359,-0.10086092,0.07532754,0.6743008,1.34
1.5735149,0.53195506,-0.4841355,-2.0081306,0.87750316,-0.37188938,-0.5378754,-1.1942197,-0.1707252,-0.36398,1.14
8.381539,-3.0616243,-0.26330414,-1.4657289,3.7228088,1.3539459,2.313803,-0.12583968,2.54653,2.1587744,3.34
0.73408943,0.1382832,-0.32471234,-1.6762748,-0.11032559,-1.0301541,-1.3453586,0.42310905,-0.06940198,1.8801638,1.56
6.77583,1.0908006,,-2.9715586,3.2526317,-0.0050625056,0.7634774,1.0109675,,0.22817679,2.08
1.078927,-0.37881303,,-3.004319,2.0461884,0.018240191,-0.40112367,-0.43398488,,-0.11389637,1.38
5.7195253,-1.3062377,,-2.0170388,1.9078689,0.12641834,1.153593,1.7464901,,2.7208467,3.2
10.278002,-0.16267675,,-0.52098733,3.2428234,0.5963888,2.9598277,-1.0329884,1.775593,4.583765,3.2
3.2138267,-3.5225186,,2.7513733,-3.4513307,-1.2506946,-1.548253,-0.7158401,1.2809262,1.7058451,1.8
4.64726,-0.96529543,,-1.3818814,-0.33864874,-1.0939368,-0.15639952,1.8921319,,2.4808085,2.72
-1.5353699,-1.2453442,,1.7156284,1.1347185,-0.0061540753,-0.61238813,0.24790679,0.07098384,-0.080416925,1.14
2.278694,-0.9095179,,2.0387776,-2.2516859,-1.3880295,-1.4504892,-1.5239384,-0.20879807,-0.19521514,0.68
-1.1879439,0.3767882,-0.26870567,-1.4205667,-0.21466337,-0.80788785,-1.1574589,-0.8213335,-0.31408978,-1.6421613,0.9
2.016119,0.7412932,-0.48449993,0.49540383,-1.0484271,-1.9285494,-0.8013299,-1.2225149,-0.22411491,-0.13897789,0.88
-0.6298336,-2.0950644,-0.36313254,-0.9850801,-1.389894,-0.93551815,-0.93273425,0.011420876,-0.45569813,-0.5524549,1.04
2.9657063,0.23186581,,-2.0789986,0.63085955,-1.1043346,-0.8894697,-0.9516187,-0.08201809,1.115386,2.18
8.272787,-3.2830596,-0.42248002,-2.0248015,11.202563,1.740206,4.900764,-0.15540619,2.9458373,2.9014642,3.16
-1.0660243,0.43382406,,0.64076126,0.50035524,-1.1354592,-0.9756425,-0.68444747,-0.66678506,-0.20871663,0.76
0.019601628,-1.2592399,,0.21451147,-1.933881,-2.287805,-1.657738,0.71215886,-0.18182072,0.45541695,1.06
5.164658,-1.2222502,-0.2927798,2.570942,2.48524,0.995132,-0.14176613,0.17302531,-0.16710775,-1.5911067,1.22
-0.5761796,-0.18863797,-0.07654184,0.69794184,-1.9868068,-2.1080647,-0.7349174,-2.3045232,-0.16745496,-1.134001,0.82
-0.41722798,-1.0082424,-0.40433252,1.792026,0.6304298,-1.8068621,-0.51056737,-1.3911487,-0.20891497,-1.3692347,0.9
