ORB_v3_layer_1_162,ORB_v3_layer_1_57,ORB_v3_layer_1_131,ORB_v3_layer_1_225,ORB_v3_encoder_node_features_2,ORB_v3_layer_1_35,ORB_v3_layer_1_209,ORB_v3_encoder_node_features_56,ORB_v3_layer_1_221,SISSO_matbench_perovskites_13,target
1.455242,0.10280331,0.08307519,1.6536225,8.504162,2.8338199,2.0690172,-19.852448,-7.453209,-0.3477317933523647,1.02
2.1366596,0.048413135,-0.6450204,1.324948,16.559732,-8.570563,-19.884409,-18.34646,0.71463317,0.5290840952366983,0.58
0.3479076,0.21971308,-0.9576918,2.5225239,3.6280446,2.5168872,3.3358161,-23.50273,-5.877819,-0.8850452438313139,1.64
1.4241676,0.46190244,-1.2073249,5.328724,5.758203,0.5929901,-2.6963055,-21.395979,-3.3279703,0.9868701761327268,0.94
-0.6935215,0.3379387,-0.47866327,-0.19465648,8.976428,3.5454185,1.313979,-1.4948319,-7.5439453,1.1759995317892806,1.62
-0.8029505,0.19312431,-2.3305519,2.7905264,-11.904383,-2.7975,-5.2472787,15.378776,-4.1833844,0.1895816571265844,0.32
0.97887367,-0.35635713,-0.11721194,1.1714622,19.71547,-16.214735,-30.505106,-18.69673,4.526098,1.3586487631118502,0.08
1.2048205,0.055197574,0.48203668,2.673869,14.930121,0.5158343,-1.7650349,-8.439307,-4.7689247,0.3098801230894326,1.86
2.4201667,0.15207985,-0.90467376,4.51849,3.5979536,4.6816154,1.9755589,-6.0281463,-1.8657734,-0.0189258351314661,1.76
1.6038446,0.35884428,-0.4993968,5.7279925,-7.8263626,12.717519,16.71954,8.754851,-9.148681,0.4087856292738502,1.96
-1.3671998,0.03275705,1.1930885,0.67057556,-11.446256,15.838562,30.153662,12.569195,-13.332458,0.627989601421116,2.66
-0.56276387,-0.43524623,0.6195163,1.2910757,-0.44578895,7.5319986,15.309946,-6.9527726,-6.4238663,-0.1285278212050989,2.48
1.5998343,0.2977167,-0.76944846,1.9374402,15.583941,-6.6149516,-16.527866,-16.420933,0.5433508,1.0835741499388465,0.9
-0.17434521,0.11239827,0.7823033,0.85356504,-9.284297,7.972558,14.618283,-5.856836,-8.283899,-0.3477317933523647,1.8
0.84670985,0.4169793,-1.9797024,1.4966755,-20.830809,11.287993,12.353778,16.830341,-8.592578,0.2991836432002173,1.3
-1.2154568,-0.08190983,-0.2892054,4.119262,-0.5232283,5.743646,13.351832,22.016333,-7.419207,0.1895816571265844,1.92
0.72946274,0.3943503,-0.8171913,4.0376773,-12.940085,13.7256,20.261328,23.580027,-8.982049,0.2991836432002173,1.76
0.7846215,-0.06979064,-1.563814,3.8164926,-7.7119803,10.317115,17.40917,11.952205,-7.576997,0.1895816571265844,1.88
-1.9933894,-0.9410961,3.178066,-4.2033353,4.4110603,17.15602,36.33447,0.487471,-13.416765,-0.3477317933523647,4.08
0.55686456,-0.10170881,-1.702499,1.3817132,-0.85267794,5.796698,6.396485,-10.905456,-8.537798,-0.3477317933523647,1.18
-2.2884786,0.15721533,0.08342171,4.6578474,-4.999613,12.072116,20.482298,19.081217,-11.945328,0.518387615347483,2.4
-0.8870787,-0.16446753,2.534299,1.5613904,5.4207406,13.430036,22.59148,-18.684238,-10.941272,-0.8850452438313139,2.44
2.081594,0.67671674,-2.4329412,4.621915,-13.838346,7.71499,7.9186463,11.59042,-5.269049,0.518387615347483,1.08
2.1708462,-0.11800994,-0.016133765,2.0550032,12.111277,-6.417646,-12.118045,-28.863617,-0.1158722,0.6386860813103311,0.64
0.8418374,0.28425023,-2.5479496,4.1613517,-5.8597426,4.9060063,2.2894473,18.165981,-3.732256,0.518387615347483,1.22
4.233642,0.0993612,0.11826074,8.491692,0.38266355,2.5768507,7.00179,-3.3956227,-0.33925316,0.7397308834725919,1.08
1.9448537,0.44289383,-2.8013237,2.8507698,5.029596,-6.470515,-22.817331,-1.5469865,4.341686,1.0148054966455955,1.44
2.2374585,-0.17786334,0.8957144,1.5030915,17.28475,-0.19005613,-0.28048593,-22.843555,-3.6910646,0.6386860813103311,1.94
0.8167597,0.080862306,-1.2543243,5.507084,-13.44773,10.558991,16.463018,6.9203277,-5.580238,0.1895816571265844,1.98
0.6672159,-0.28616413,-0.57997215,0.69927114,-2.371273,8.571711,13.498343,-6.1125245,-10.067252,-0.3477317933523647,2.04
0.37950203,0.56102127,-1.4357522,8.530125,-0.091033936,3.077833,-2.3359456,13.118822,-0.14747238,0.7397308834725921,1.74
2.9240263,0.49493524,0.117510036,1.3649548,-18.46987,14.387774,19.773909,-3.4107957,-9.841617,0.627989601421116,1.52
2.285083,-0.05054281,1.3941541,0.11073275,0.7615654,-2.4749937,-5.961604,-3.8229249,-3.315506,1.1759995317892802,0.76
-2.659508,-0.37614208,0.2735757,2.4775696,1.6228977,7.1300387,14.206206,-2.0271308,-9.260792,-0.3477317933523647,2.64
-0.9958733,-0.19978666,2.9787686,-2.088419,-8.324325,14.877225,27.992878,-12.940186,-12.499076,-0.3477317933523647,2.86
0.8774128,0.5952339,-1.6236359,3.8023422,-9.085263,8.988062,6.9098625,15.993985,-6.1242385,0.518387615347483,1.46
-0.14857899,-0.34339797,-1.1183274,3.3167534,31.88194,-7.791013,-12.61722,-19.726671,-0.23273335,-0.8850452438313139,1.58
-0.3381569,-0.13576396,2.734893,0.28551206,-10.219951,15.054538,29.264973,-18.802198,-12.530847,-0.3477317933523647,2.56
-1.407492,0.017201705,-1.1001825,2.1548586,2.0586839,5.937195,8.925596,-6.1947246,-9.285268,-0.3477317933523647,1.86
2.0485792,0.29512998,-1.8242594,7.1844964,1.9303013,-0.72213215,-3.276067,1.9174992,2.5185943,0.6709622301793408,1.36
-0.4426012,0.21656989,-2.4451232,0.4006934,13.331581,-5.605766,-16.847849,-8.168697,-2.4579494,1.1759995317892806,1.04
0.07138169,0.09169839,-0.31369472,1.5891364,-14.594321,9.468263,16.411009,21.414183,-8.888659,0.1895816571265844,1.08
0.042780638,0.3946294,-1.6646833,4.926228,-20.17987,13.730426,20.751898,10.143187,-8.970997,0.2991836432002173,1.8
1.9799328,0.15624498,-0.94078285,6.8012657,5.7006316,-3.469732,-7.4712534,11.285964,0.5794088,0.9567955596420148,1.12
1.412185,0.030720582,-1.0081779,4.292194,-1.8696965,1.4086194,1.6625443,4.8566117,-3.6165543,0.6279896014211159,1.02
0.104041435,0.09326042,0.5908024,0.5747754,11.724365,-8.119529,-16.39105,-18.84792,-1.0206944,0.5290840952366983,0.38
-0.24657707,0.36322826,0.59174937,1.7066907,-0.44798395,4.034056,6.3406196,-6.5815597,-6.3703814,-0.3477317933523647,1.36
2.6604583,0.09239986,1.2329456,1.3946075,5.998646,0.9952022,-1.5984277,-16.553074,-3.460399,1.0148054966455955,0.66
2.7498238,-0.11968541,-0.06393986,1.1348125,12.3540945,-8.115422,-19.853672,-21.83531,1.4909182,0.5290840952366983,0.34
2.2842565,0.8073527,-2.5768647,5.640102,-7.5832443,4.3794756,-0.65154344,13.208152,-0.7292375,0.6279896014211159,1.26
2.1740792,0.5627051,-3.330156,5.244142,-0.8220362,2.345453,2.2593296,-9.599317,-3.5265462,0.8772681900590937,0.92
2.372298,0.61528563,-0.770609,2.7895582,2.808775,2.5336914,-3.6340027,8.216286,-0.52210206,0.8084995367658429,1.28
1.4602264,0.0024269938,-0.34627444,0.5469744,3.0773506,-5.903554,-14.281921,5.096699,-1.4222806,1.0663975457156474,0.42
0.26676947,0.22268187,-3.240135,3.4536724,-7.7321854,2.7941678,0.7883682,6.882875,-7.2224975,0.1895816571265844,0.96
-1.304058,-0.30285773,-0.19745627,-0.18307418,7.4352083,4.010577,7.020912,-1.3930641,-8.975656,-0.3477317933523647,1.96
2.6797397,0.5885277,-3.2822685,4.456369,-8.587555,4.5089383,-0.1025568,7.9577303,-2.1151092,0.518387615347483,1.16
0.006834054,0.24050263,-0.29417542,2.1396844,9.843292,1.4081672,1.2787627,-6.10237,-5.747331,-0.3477317933523647,1.04
0.64093024,-0.009504057,-1.1737274,1.7754004,0.61127776,1.4766731,-1.6817693,6.873072,-6.0739093,0.9567955596420148,1.46
1.624449,0.43212032,-1.6657866,3.2399538,11.990579,0.07471295,-2.3059702,-8.3965,-2.9380672,0.2002781370157997,1.52
2.6809297,0.24773459,-1.5628161,6.4067664,-13.150205,9.116805,15.364504,17.040533,-4.8369265,0.518387615347483,1.64
3.105476,0.77024156,-1.9602488,7.232605,-13.061315,4.5007186,6.910959,16.636297,-2.762669,0.737591587494749,1.12
-0.8226819,0.0040500998,-1.3077971,-0.8261916,-9.9009695,-0.9659948,-4.783171,-2.9645028,-4.85103,-0.3477317933523647,0.48
0.5795436,-0.3712945,-0.5446706,3.0373137,23.166933,-16.84139,-30.107527,-6.23916,4.3902063,1.2898801098185997,0.18
1.5251347,0.038402345,0.20060383,5.3829694,3.6886766,0.74573535,-0.5042076,-2.716667,-3.138989,1.0663975457156474,1.62
1.6935917,-0.41046903,-0.47207507,1.7038059,12.967467,-6.0002,-9.106264,-2.6606438,-2.7214823,1.0835741499388465,1.36
3.2055035,-0.34829798,-2.1471493,5.8836913,6.1660075,-2.0855348,-3.2768261,-7.445952,-0.1111002,-0.1285278212050989,1.2
2.5473382,0.584074,0.66365886,2.1362298,-8.93992,4.7989554,5.510316,-2.8280458,-7.226894,0.627989601421116,0.74
-0.5155712,0.2732381,-0.6224134,5.7494783,4.7193575,2.207349,-1.5798905,-0.7416645,-5.677593,-0.3477317933523647,1.58
3.0567634,0.24511032,-2.9826486,6.248758,-31.20387,12.335837,16.325912,0.9800095,-4.8266497,0.1895816571265844,1.74
1.1955665,0.18361193,-2.2610767,3.7798657,-15.222879,9.224627,11.413312,5.906749,-6.33888,0.1895816571265844,1.4
-1.013483,0.08627514,-0.17348137,6.506855,-2.1872833,7.0417743,11.328041,12.205543,-6.7901344,-0.3477317933523647,2.3
0.79240054,0.50676197,-2.038593,2.9234827,-23.88483,9.006633,11.850867,7.0240173,-8.16454,0.1895816571265844,1.22
0.55940896,0.39827412,-2.0674474,0.9651796,-12.79343,4.497747,-0.69891435,-4.180186,-3.7118642,-0.0189258351314661,1.12
-0.58938426,0.14059637,0.201786,1.8978945,0.4071537,2.5831647,0.6783394,-23.902899,-5.504876,-0.8850452438313139,1.7
-0.048591923,0.2450079,-1.895813,4.1898346,-11.998517,6.4458694,11.128728,11.580956,-6.238363,0.1895816571265844,1.64
1.4666811,0.19626147,-1.0010439,2.786678,-2.5870526,11.123713,11.909904,-4.0108004,-7.270675,-0.0189258351314661,2.3
1.7589215,-0.04797993,-0.71456313,2.0230727,4.266672,-7.701519,-18.545805,6.5674043,0.6054077,0.9567955596420148,0.24
-0.29724163,-0.09029446,2.7363565,0.279389,-10.674296,16.859251,31.37859,5.1201363,-13.304212,0.627989601421116,2.04
0.8775984,0.33484483,-1.4294399,5.507651,2.068117,-2.2191079,-7.151113,-2.7679608,-0.2475771,-0.1285278212050989,1.34
-0.20382643,-0.07677674,-2.3378594,-0.39415193,-12.189807,6.325615,5.8066483,0.85747164,-10.535736,0.1895816571265844,0.92
1.86423,0.10168101,-1.1182635,2.2473543,-1.3090096,4.125702,1.2159337,10.610328,-3.596444,1.0663975457156474,1.74
0.13262454,-0.49832153,2.2023027,-2.228808,8.131244,5.4531617,11.694492,-7.282796,-9.465152,1.2211114565253485,2.28
-1.2434411,-0.09655831,0.88625115,1.7768878,-1.1156021,11.069266,20.296843,6.6050186,-12.723167,-0.3477317933523647,2.3
1.4287281,0.5044576,-1.5236953,3.7519956,9.401481,-5.371255,-12.652516,-13.74252,0.21302538,1.0835741499388465,0.96
1.5077416,0.17753074,-1.4358599,1.7002773,2.0786216,-6.881814,-15.439615,-0.2590271,0.11019721,1.0663975457156474,-0.08
0.27256036,0.14923571,-1.6897887,1.719641,-11.192281,3.6881683,3.5332534,5.424188,-9.071384,0.1895816571265844,0.86
-0.025221348,0.32802984,-3.901545,3.4905274,-8.907064,-1.1064701,-9.3033695,-3.0480735,-1.5983219,-0.3477317933523647,1.14
0.95216864,0.17293628,-0.83053637,1.800119,5.2478404,-1.5904238,-9.205861,-5.896225,-2.6357846,0.3098801230894326,1.12
-0.17542687,0.33627406,-1.8250612,3.0622604,-19.615461,7.403061,11.759356,18.373781,-9.911087,0.1895816571265844,1.38
-0.8314867,-0.20445596,0.23167734,-1.3276072,-2.2470722,10.527968,16.33103,1.1500176,-12.883158,-0.3477317933523647,2.0
0.9279543,0.4686992,-2.728008,1.2800599,-14.559662,7.1845584,5.159633,18.903193,-6.323321,0.518387615347483,1.02
-0.807457,-0.2807558,0.28829107,3.0660267,-3.9496906,15.199277,30.249851,27.442732,-11.157266,0.1895816571265844,2.52
0.101795435,0.083871365,-0.34117016,4.2714415,-13.626253,9.74742,20.307785,20.926748,-8.659505,0.1895816571265844,1.74
0.38593915,-0.22209974,0.1738687,2.448298,6.4583483,6.9195704,14.540683,6.0796733,-8.192957,-0.3477317933523647,2.24
1.1091527,0.16956212,0.58300906,1.9209961,-9.020678,9.775746,14.810956,-8.303504,-10.872688,-0.3477317933523647,1.34
0.18025434,-0.57892674,2.8520916,-4.1359763,1.3028783,10.741452,22.088797,-5.2595344,-11.84971,0.2002781370157997,2.42
-0.83911055,0.26628092,-1.7931566,1.2628984,-5.2790627,6.0311813,7.785797,12.608714,-9.011087,0.737591587494749,1.4
3.497589,0.006424761,-1.1994733,7.913878,-4.60963,7.494906,14.063517,-2.022255,-3.487478,0.5334249235928391,1.34
3.452006,-0.07367929,-2.0578341,4.435476,-3.270546,-5.9558277,-16.699675,12.4448185,3.6714475,0.8622308818137376,0.66
-0.049044993,-0.00035399199,-1.3074094,3.115876,5.616247,-6.7853394,-16.271265,3.841993,3.8125064,0.0906761509421668,0.94
0.4587454,0.23906656,0.70721626,1.1622444,-16.790276,8.753349,15.532877,17.071878,-9.690717,0.1895816571265844,1.2
0.84458846,0.25160894,-1.702895,5.99892,2.515832,-4.3960414,-8.790517,-4.0822215,-0.5610677,-0.3477317933523647,1.0
-0.40294382,-0.081258945,0.9483347,3.112415,-4.1772075,11.535429,20.64864,-13.058276,-8.966612,-0.3477317933523647,2.28
-0.42445213,0.43591094,-1.6125908,3.7901406,13.3669405,-4.772649,-11.368347,-7.0319543,-1.8584372,1.1759995317892802,1.16
0.88097996,0.62463063,-2.7466037,3.549416,-5.4950585,-3.348769,-13.2354555,19.008661,1.3065678,0.737591587494749,0.5
0.14172469,-0.49051386,0.7686705,-1.6358837,15.327499,5.6691704,13.036811,-14.418401,-9.369171,0.2002781370157997,2.14
-0.16659717,0.072451256,0.29388416,0.1879531,-16.45619,8.509933,15.516461,13.135506,-11.21721,0.1895816571265844,1.18
0.8726282,0.0007896185,-0.43483654,0.9193268,10.295895,-5.772763,-13.214045,-18.998415,0.8854842,0.5290840952366983,0.78
0.7322669,-0.21770406,-0.2684336,4.643581,-2.1872833,12.655019,19.823301,12.205543,-8.313631,-0.3477317933523647,2.3
1.3133024,0.43500692,-1.5082844,4.4295225,-9.217108,12.162453,16.378698,16.236418,-7.9742403,0.4087856292738502,1.76
1.2224063,0.08639933,-0.19784978,3.9112403,5.500852,-2.1009965,-5.19944,2.3164895,-1.5262524,1.0663975457156474,1.3
-1.4591168,-0.39477685,3.4137788,-1.5055112,-16.253403,18.628027,36.045868,5.8842673,-13.637271,-0.3477317933523647,3.16
0.5507516,0.11460344,-0.9946397,3.0850582,-19.378305,9.447924,15.54643,13.366846,-8.047896,0.1895816571265844,1.36
1.9379059,0.38636932,-2.093186,5.351867,0.8044136,2.0968797,-0.26047155,-16.61702,-3.2911193,0.8772681900590937,1.08
1.0746831,0.23848453,-1.1435292,0.7500205,-22.526823,11.443682,16.45413,13.663051,-10.871419,0.1895816571265844,1.08
-0.28969583,-0.06540336,0.96966857,4.8195553,8.516335,4.605916,5.934346,-16.05075,-7.0510683,-0.8850452438313139,2.52
0.43053123,0.17552657,1.4409888,-0.65353036,-6.771905,8.851005,14.868133,-30.008549,-8.636577,-0.8850452438313139,2.44
0.80398124,0.3416442,-0.9707281,1.5946648,-16.365372,4.278407,2.1649914,5.870436,-4.797854,-0.3477317933523647,1.0
0.13150035,0.2681767,-3.2604263,3.6302483,3.8658562,-0.19920607,-3.0173013,1.6324036,-3.1179943,0.9567955596420148,1.0
2.907903,0.24250017,-1.0322872,3.1554897,-2.2520626,2.1946535,3.3031101,-3.8148568,-4.264358,0.8772681900590937,0.64
1.5523727,0.2852753,-1.8340482,1.1867824,16.206734,-9.128689,-24.439394,-18.603613,2.0714862,0.3098801230894326,0.44
0.03628416,0.23404764,-0.59370434,-1.0517514,8.711822,2.985108,-0.027206803,-11.55737,-7.66517,-0.3477317933523647,1.16
2.1602995,0.48503837,-1.5659027,4.388485,-12.644083,5.91239,9.050217,1.1770073,-5.9914675,0.737591587494749,0.64
-0.046981763,0.10720761,-1.4618818,1.9114217,2.0752575,1.3757664,-1.9142855,12.266086,-4.389484,0.9567955596420148,1.4
1.321319,0.17279387,-1.3722059,5.5296416,-2.927797,12.735603,15.6364565,8.023548,-8.206624,-0.2381298072787318,2.36
-0.12259152,-0.42908,3.3505998,-0.7900262,3.3639557,8.061087,15.244021,-1.1565682,-10.162083,1.0148054966455955,3.04
0.79540455,0.13441317,-1.3371115,4.9718294,-8.139623,0.83401316,0.0079484945,10.20442,-5.3030024,0.8471935735683817,0.52
-0.08924556,-0.028736552,-1.1817108,-0.13543645,-16.643625,4.24339,7.0764084,14.182718,-10.231531,0.1895816571265844,0.9
-0.93155307,-0.08533026,-0.9748878,2.2685518,2.5131092,3.3998659,5.2421455,11.017928,-6.9364853,0.8471935735683817,1.76
0.28430524,0.395712,-1.9180502,5.436219,-4.9787726,3.6356773,7.9113207,8.732575,-4.872722,0.8471935735683817,1.14
0.60719424,-0.7539633,3.3275228,-0.5103062,16.674498,8.759522,16.631922,-12.109897,-9.866592,0.9868701761327268,2.64
-0.9074138,-0.32443663,3.05105,-1.6255026,0.82298225,15.420468,30.835768,-17.876945,-10.594858,-0.8850452438313139,3.62
0.83766097,0.65371335,-2.6280766,4.048393,-13.676412,6.128924,1.3136681,17.570892,-3.1770856,0.6430269096664719,1.18
1.3857565,-0.17428486,1.6031761,1.00945,13.863258,-5.2288604,-8.524577,-25.36527,-1.8917793,0.6386860813103311,0.78
1.2810057,0.51015854,-1.4310353,3.1772573,-17.230581,12.177762,15.040601,-2.9761887,-8.531417,-0.3477317933523647,1.6
0.29362962,0.11864628,-1.3955721,2.8192508,-6.8829813,-0.1238565,-1.3932984,-9.06434,-4.249915,-0.3477317933523647,0.66
2.6437535,0.3046279,0.008857536,6.5841155,-7.329165,7.3359427,10.558034,0.06530724,-6.8535104,0.6709622301793408,0.96
1.4297055,0.0014068008,-0.5975739,4.241357,13.994644,-1.3257217,-7.1125445,-0.71805954,-0.25583896,1.0148054966455955,1.46
3.0214694,0.45451832,-1.6757536,7.808183,6.0875597,-4.0020595,-9.924402,9.00472,6.1372313,0.8772681900590937,1.08
-1.1165093,0.22496514,-0.88049144,1.4922633,-4.6226144,8.017743,12.944707,8.759048,-8.49451,0.8471935735683817,1.6
0.35657382,0.2772552,-0.42690274,4.969089,-2.7349586,5.0078864,8.263942,-0.44953156,-6.7583933,-0.3477317933523647,1.48
-0.9551712,0.041057803,-1.202661,3.9331982,-4.277824,3.2906494,7.983589,16.333729,-5.928638,0.1895816571265844,1.56
-1.7072443,-0.40853927,0.5673237,3.5567338,25.022547,-3.6264267,-3.520869,-23.320751,-1.408544,0.6386860813103311,2.06
2.181164,-0.0016220332,-0.9960583,2.6854348,8.421371,-4.071106,-12.579917,0.59401476,-0.9796726,1.0148054966455955,1.42
2.8242092,0.46533749,-1.5510256,4.999566,-1.9744023,-4.2064347,-8.520942,-15.026735,2.5999177,0.2002781370157997,0.08
0.8608572,-0.21009421,-0.66304904,0.09635935,19.419641,-10.938193,-23.552261,-18.55674,1.8958699,0.5290840952366983,0.54
0.4810279,0.24625957,-0.20673561,2.1454456,-17.272032,9.440932,16.40558,11.774179,-9.381137,0.1895816571265844,1.1
2.5474796,-0.43973836,-0.11761244,2.6535025,30.346159,-12.562853,-22.234028,-18.25822,3.5470054,1.3586487631118502,0.68
0.66509295,0.22234266,1.3790998,-0.9692276,-6.88001,8.382253,15.618999,6.7823153,-9.719034,0.737591587494749,1.2
1.3588524,0.7193451,-2.5229702,5.5992427,-23.073523,13.929629,16.033344,17.52741,-7.6677356,0.4646562702995883,1.96
1.7500963,0.40558344,-2.1841812,5.5501323,0.035856437,-1.6105088,-0.83350605,1.1820309,-1.4526603,0.9567955596420148,0.86
1.8490585,0.5883319,-1.5843562,6.7263474,-11.427056,6.04409,6.5651956,4.7432985,-6.129009,0.6709622301793408,1.06
0.1215343,0.15198265,0.34114215,0.32025123,-6.377048,9.773499,14.309478,2.674794,-8.46182,-0.3477317933523647,1.54
1.1037972,0.26100785,-1.788171,2.898985,-20.609568,7.3324065,11.158236,2.8270593,-7.633079,0.1895816571265844,1.0
1.5209486,0.4855654,-2.0859292,4.9700623,-19.882662,12.362281,16.910952,22.210394,-7.1880975,0.2991836432002173,1.7
2.723496,0.65565807,-0.8136706,8.482414,8.61283,2.1760068,1.8396667,-7.93221,-1.7401743,0.2002781370157997,1.56
1.8449736,0.47068286,-2.8205726,3.4245026,-21.968016,5.2807245,2.5414846,11.800531,-4.845575,0.4087856292738502,0.9
3.1471832,0.08111339,-1.5482897,7.3456917,8.52394,2.2804744,2.1980336,-7.527974,-1.3496941,-0.0189258351314661,1.64
0.8687302,0.53239006,-0.922143,7.7031374,7.06372,-0.044384576,-6.417404,-4.668784,-0.46639052,-0.0189258351314661,1.62
1.6989263,0.32231078,-3.0111043,2.1916933,-10.333304,1.3751997,-0.6993734,8.397567,-5.157964,0.737591587494749,0.48
0.19950795,-0.18771896,0.5112938,0.5855101,-1.7017845,10.063708,18.85908,3.9421563,-10.414115,-0.3477317933523647,2.32
-1.4108816,-0.5671649,3.2422585,-2.367701,-14.832976,18.115055,33.779964,-11.700005,-13.8989935,-0.3477317933523647,2.96
3.5811775,0.40544596,-1.8907677,7.2690935,-6.5594645,-0.38567677,-3.3657444,0.627779,0.5625688,0.9567955596420148,0.84
0.2968277,0.16465557,-2.6673772,1.6943696,0.46614382,3.082901,-1.24832,-0.2823553,-5.6260033,0.8471935735683817,1.34
0.66666985,0.30166546,-1.6877216,1.9521626,-17.743643,3.4037206,3.9261067,8.88105,-6.915212,0.1895816571265844,0.52
2.3871968,0.35211092,-1.9134238,5.8381414,17.969671,-9.966206,-18.69229,-16.879204,5.117845,0.2002781370157997,0.3
2.0098476,0.17710112,-1.0197555,5.2183847,17.880781,-2.6738427,-6.9784493,-16.474968,0.16389237,-0.0189258351314661,1.3
2.8441274,-0.23480563,0.5005849,0.4687716,15.775891,-7.5321426,-11.165313,-5.1524415,-1.4710934,1.0835741499388465,1.06
1.5352876,-0.066993944,-2.3015559,4.59375,-10.351791,8.4061,11.804831,12.303654,-5.6719704,0.1895816571265844,1.62
1.355858,0.15973778,0.2522707,-1.7109845,-7.351622,3.2610734,3.8788567,3.8891854,-8.313773,0.737591587494749,0.72
1.3597511,0.49285674,-1.9567057,5.141561,8.654746,-3.600474,-10.551412,-12.052806,-0.22632347,0.9460368433523448,1.16
-2.650545,-0.335381,2.3244584,-2.8289585,7.009546,14.961286,27.932266,-9.262778,-12.258398,0.4194821091630655,3.6
2.0810223,0.017270207,-1.8849608,3.9049492,5.187629,-10.631814,-21.690294,-4.4249916,3.6296945,1.0663975457156474,0.3
1.3927125,-0.048541423,-2.5977104,2.56439,-4.144597,7.594364,9.5700245,-2.5286937,-6.732471,0.518387615347483,1.34
-0.20459576,0.14914605,-0.87586117,2.6016533,0.2594284,0.77340317,-3.4831645,1.3625977,0.46686336,0.0906761509421667,1.66
1.3162467,0.58169407,-3.3265874,3.3968503,14.825894,-6.0397983,-16.139112,-10.8969145,-0.6170231,1.2211114565253485,1.32
1.3851837,-0.042638052,0.89538825,1.6809231,-5.6758246,7.755508,10.325736,-9.935145,-7.7543015,-0.3477317933523647,1.66
2.6205919,-0.17188542,-1.6809152,2.2098215,7.7705283,-7.9719973,-21.116804,-0.10609513,2.690194,1.0148054966455955,1.18
1.1044995,0.13818446,-1.1960236,3.3134499,-21.187693,9.093019,15.258229,27.41313,-8.157149,0.1895816571265844,1.44
2.095867,0.51703066,-2.0744405,6.630127,-5.668103,-0.021628572,-1.5789541,12.975257,-1.9213027,0.737591587494749,0.48
-1.4646904,0.035338264,-2.2369456,-1.222072,3.6474895,7.137204,6.0983996,3.2267365,-10.70441,0.9567955596420148,2.04
0.5837868,0.083787374,1.3556336,0.849171,-9.2333555,11.550014,21.30496,6.5127106,-10.672217,0.518387615347483,1.58
-0.47496858,-0.061264433,-0.6614897,1.6930109,-0.4319399,3.7023485,6.1321034,-4.7203507,-6.35486,-0.3477317933523647,1.88
2.478087,-0.5713814,0.8429889,3.2326653,21.21021,-2.5576522,-4.7585306,-11.855433,-0.1390913,1.0835741499388465,1.48
-1.2258772,-0.4905036,0.069867946,3.1326582,21.2823,-4.817634,-6.2238526,-15.520633,-1.6475182,-0.8850452438313139,2.1
0.9419013,0.17503867,-1.6735718,0.63273793,-10.785792,14.365936,22.726831,13.063819,-10.295951,0.9567955596420148,2.08
2.2934625,-0.22375326,1.9115702,-0.985598,3.4955506,3.0170114,3.8868845,1.3234276,-6.6073813,1.1759995317892806,1.24
-0.9173326,0.21715362,-2.0112164,2.4473655,-13.688761,14.11543,21.15893,2.5657961,-12.795962,0.1895816571265844,2.08
-1.8400685,-0.23204194,2.421705,-2.5915487,-3.3092058,14.753761,27.707792,-7.050954,-12.308095,0.2002781370157997,3.68
0.77877015,0.1984517,-1.0264348,-1.1151475,1.2694466,10.593862,13.000279,-17.123459,-11.44267,1.0663975457156474,1.56
2.7107813,0.17537642,-3.4144814,6.752992,6.921886,-1.0934533,-5.0603538,-3.7675798,0.8893878,-0.0189258351314661,1.4
3.1717465,0.48782164,-3.0442069,5.2757115,-4.3012114,-1.9510778,-4.2431235,7.713344,-1.4557289,0.9567955596420148,0.42
1.5346631,0.65947515,-1.3329544,6.700963,7.010776,2.0008588,1.2584248,-4.1718154,-3.784926,0.2002781370157997,1.48
-0.65504473,0.18889952,0.35340366,3.3334959,-12.283782,9.840645,19.38397,15.836286,-9.511301,0.1895816571265844,1.56
0.12881549,-0.25584432,-0.82222074,1.3428527,-16.034376,12.226401,21.25064,26.333113,-11.812435,0.1895816571265844,1.98
0.13518424,0.28054276,-1.9043322,5.6007247,-11.948776,6.3582287,10.487316,5.212003,-5.7889876,0.1895816571265844,1.44
-0.43682337,-0.0692296,-0.39255443,-0.040279865,-16.927801,4.859176,9.007545,10.242376,-10.179047,0.1895816571265844,0.6
0.14515798,-0.29376632,-0.708034,-0.09291201,-0.64501804,7.044792,9.300406,-2.6103776,-9.673049,-0.3477317933523647,1.82
1.007498,0.33673814,-2.862253,4.4651103,-9.202652,9.644922,12.592811,2.9841964,-6.4845824,0.8084995367658429,1.64
1.5112104,0.039410483,-0.8251565,2.2574956,6.849895,-2.163657,-10.265102,-9.65662,-1.4336631,0.3098801230894326,1.28
-1.9614794,-0.27134463,3.4037044,-1.0778364,-3.9549587,19.767225,38.02081,-2.9805794,-13.612877,-0.3477317933523647,2.62
0.88468856,0.42027608,-0.8321164,3.560911,-0.082373045,4.3603563,6.4902596,-4.1992846,-6.6216516,-0.3477317933523647,1.16
1.9296273,-0.0923623,0.1912012,1.4672444,10.096237,-6.9243393,-14.239792,-20.290607,0.42364237,0.5290840952366983,0.56
0.009154565,-0.052046593,0.21818118,-0.876931,-15.509465,8.643329,14.627414,12.478112,-11.741942,0.1895816571265844,1.12
