# c0 + a0 * (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|) + a1 * ((|feature_25 - feature_11|) + (feature_13 - feature_7)) + a2 * (|(feature_22 + feature_8) - sqrt(feature_14)|) + a3 * ((feature_17 * feature_11) / (feature_15 + feature_11)) + a4 * ((feature_19 / feature_22) + (exp(-1.0 * feature_18))) + a5 * ((feature_22 * feature_12) * (feature_11 + feature_8))
# Property Label: $target$; Unit of the Property: Unitless
# RMSE: 0.435796291814397; Max AE: 2.49653139739946
# Coefficients
# Task   a0                      a1                      a2                      a3                      a4                      a5                      c0
# all , -1.443390569561740e+00,  1.218332312919527e-01,  1.371338631148230e-02,  4.388198969647972e-02,  2.947917963344087e-01,  3.107622686621729e-03,  6.081313300103625e-01, 
# Feature Rung, Units, and Expressions
# 0;  2; Unitless;                                         7|0|mult|2|0|abd|abd; (|(feature_8 * feature_1) - (|feature_3 - feature_1|)|); $\left(\left|\left(feature_{8} feature_{1}\right) - \left(\left|feature_{3} - feature_{1}\right|\right)\right|\right)$; abs((feature_8 .* feature_1) - abs(feature_3 - feature_1)); abs((newdata$feature_8 * newdata$feature_1) - abs(newdata$feature_3 - newdata$feature_1)); feature_8,feature_1,feature_3,feature_1
# 1;  2; Unitless;                                         24|10|abd|12|6|sub|add; ((|feature_25 - feature_11|) + (feature_13 - feature_7)); $\left(\left(\left|feature_{25} - feature_{11}\right|\right) + \left(feature_{13} - feature_{7}\right)\right)$; (abs(feature_25 - feature_11) + (feature_13 - feature_7)); (abs(newdata$feature_25 - newdata$feature_11) + (newdata$feature_13 - newdata$feature_7)); feature_25,feature_11,feature_13,feature_7
# 2;  2; Unitless;                                         21|7|add|13|sqrt|abd; (|(feature_22 + feature_8) - sqrt(feature_14)|); $\left(\left|\left(feature_{22} + feature_{8}\right) - \left(\sqrt{ feature_{14} }\right)\right|\right)$; abs((feature_22 + feature_8) - sqrt(feature_14)); abs((newdata$feature_22 + newdata$feature_8) - sqrt(newdata$feature_14)); feature_22,feature_8,feature_14
# 3;  2; Unitless;                                         16|10|mult|14|10|add|div; ((feature_17 * feature_11) / (feature_15 + feature_11)); $\left(\frac{ \left(feature_{17} feature_{11}\right) }{ \left(feature_{15} + feature_{11}\right) } \right)$; ((feature_17 .* feature_11) ./ (feature_15 + feature_11)); ((newdata$feature_17 * newdata$feature_11) / (newdata$feature_15 + newdata$feature_11)); feature_17,feature_11,feature_15,feature_11
# 4;  2; Unitless;                                         18|21|div|17|nexp|add; ((feature_19 / feature_22) + (exp(-1.0 * feature_18))); $\left(\left(\frac{ feature_{19} }{ feature_{22} } \right) + \left(\exp{ \left(-feature_{18} \right) } \right)\right)$; ((feature_19 ./ feature_22) + exp(-1.0 * (feature_18))); ((newdata$feature_19 / newdata$feature_22) + exp(-1.0 * (newdata$feature_18))); feature_19,feature_22,feature_18
# 5;  2; Unitless;                                         21|11|mult|10|7|add|mult; ((feature_22 * feature_12) * (feature_11 + feature_8)); $\left(\left(feature_{22} feature_{12}\right) \left(feature_{11} + feature_{8}\right)\right)$; ((feature_22 .* feature_12) .* (feature_11 + feature_8)); ((newdata$feature_22 * newdata$feature_12) * (newdata$feature_11 + newdata$feature_8)); feature_22,feature_12,feature_11,feature_8
# Number of Samples Per Task
# Task, n_samples               
# all , 1694                  

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      ,  Feature 4 Value      ,  Feature 5 Value      
1502        ,  1.700000000000000e+00,  1.835185891657429e+00,  0.000000000000000e+00,  1.250461783303866e+00,  1.973618591003559e+01, -6.158743436442194e+00,  1.519170101936518e+00,  2.015932808417515e+02
1503        ,  1.320000000000001e+00,  1.282822161959286e+00,  0.000000000000000e+00,  5.313545453740728e-03,  1.184532784691088e+01, -5.417646844250913e-01,  1.597428618844918e+00,  2.074536567709416e+01
1504        ,  1.800000000000000e+00,  1.621390567206977e+00,  0.000000000000000e+00,  1.783017787524726e+00,  3.593432054149851e+00, -4.146648086128662e+00,  1.738307122824179e+00,  1.339528083036186e+02
1507        ,  1.540000000000000e+00,  1.602155942288723e+00,  0.000000000000000e+00,  2.099250291750889e+00,  1.804745437744813e+00, -1.570293365823842e+00,  1.296575371056451e+00,  1.287816602922293e+02
1508        ,  1.000000000000000e+00,  1.222717271744922e+00,  0.000000000000000e+00,  6.604930317993758e-01,  7.614378307317736e+00, -4.723999296368302e+00,  1.188547407311081e+00,  9.223175471979879e+01
1509        ,  1.780000000000000e+00,  1.185725974434302e+00,  0.000000000000000e+00,  1.551722532999755e-01,  1.820546918304628e+01, -2.179042186174169e+00,  1.368063740302413e+00,  4.368660238793108e-01
1510        ,  2.120000000000000e+00,  2.512242721289620e+00,  0.000000000000000e+00,  1.804949823968132e+00,  2.019624531305454e+01, -1.958237575155934e+00,  2.153563384246049e+00,  2.762008895466748e+02
1511        ,  1.180000000000000e+00,  1.372974874597021e+00,  0.000000000000000e+00,  1.441975696596674e+00,  3.110953782364625e-01, -2.520043783661303e+00,  1.291789821769060e+00,  1.012582092357943e+02
1512        ,  2.220000000000000e+00,  1.968629958410033e+00,  0.000000000000000e+00,  1.217173793409085e+00,  2.382427797855429e+01, -2.039685074769029e+00,  1.898394379078033e+00,  1.336614115530761e+02
1513        ,  1.160000000000000e+00,  1.140006022862953e+00,  0.000000000000000e+00,  1.485141558174236e+00,  5.622487255215702e-02, -3.198603584620284e+00,  1.528487323615748e+00,  1.285214913925905e+01
1514        ,  2.960000000000000e+00,  3.185228131200705e+00,  0.000000000000000e+00,  2.090766321558557e+00,  2.828536918453485e+01, -4.156412595998277e+00,  2.298338606664600e+00,  4.631656488520765e+02
1515        ,  1.340000000000000e+00,  8.578106943906605e-01,  0.000000000000000e+00, -9.238265528749384e-02,  5.333719424312289e+00, -6.732139270731612e+00,  1.392083849667110e+00,  2.343786926972686e+01
1516        ,  2.200000000000000e+00,  2.152165605332634e+00,  0.000000000000000e+00,  2.486634027283876e+00,  1.048694233212438e+01, -2.514235596657519e-01,  3.322953294099850e+00,  4.142128361236121e+01
1517        ,  2.500000000000000e+00,  1.811402653544712e+00,  0.000000000000000e+00,  9.755072917372577e-01,  2.860742310761750e+01, -2.914392650887950e+00,  1.242229895062902e+00,  1.460304822679579e+02
1518        ,  1.780000000000000e+00,  1.696014147660993e+00,  0.000000000000000e+00,  5.225220777298873e-01,  2.567602533245019e+01, -1.431558052975703e+00,  1.277325899179232e+00,  1.153265585046959e+02
1519        ,  1.580000000000000e+00,  1.304538551545795e+00,  0.000000000000000e+00,  1.221144416254833e+00,  2.655870885303202e+00, -4.347785915310178e-01,  1.230894519436762e+00,  5.387771555956991e+01
1520        ,  3.080000000000000e+00,  2.927966712234371e+00,  0.000000000000000e+00,  2.232897026620880e+00,  7.998188025862646e+00, -6.704210180215975e-01,  5.595286724998715e+00,  1.023569769406408e+02
1521        ,  1.880000000000000e+00,  1.127919335676656e+00,  0.000000000000000e+00,  1.011697552610937e+00,  5.158802442514020e+00, -5.713114413663515e+00,  1.367646874536371e+00,  5.577148172728013e+01
1522        ,  9.600000000000000e-01,  1.141507832974591e+00,  0.000000000000000e+00,  1.675107184903324e-02,  1.698491135497559e+01, -1.030572054154600e+00,  1.162706076499877e+00,  2.839322294673297e-01
1523        ,  1.100000000000000e+00,  1.831737995682803e+00,  0.000000000000000e+00,  2.074061955757677e+00,  7.354757486954497e-01, -2.293912261645689e+00,  1.197303037241698e+00,  2.279998330600019e+02
1524        ,  6.400000000000000e-01,  8.966413823819591e-01,  0.000000000000000e+00, -4.986400164709199e-01,  6.437375330222348e+00, -3.233941374605299e+00,  1.230640414184370e+00,  1.290756629090633e+01
1527        ,  1.560000000000000e+00,  9.967612661013139e-01,  0.000000000000000e+00, -8.893546875142549e-02,  1.329311259815579e+01, -1.064226102458140e+00,  2.228180871912896e-01,  6.377449193620827e+01
1528        ,  9.399999999999998e-01,  8.646978701422737e-01,  0.000000000000000e+00,  6.838009899853263e-01,  6.352967163079928e+00, -1.893818610192969e+00,  1.319816761740586e-01,  4.193996167162843e+01
1529        ,  1.700000000000000e+00,  1.344114433565144e+00,  0.000000000000000e+00,  7.889941700377713e-01,  1.117578915086604e+01, -8.727270780277284e-01,  1.274000039598795e+00,  4.805336293635487e+01
1530        ,  2.440000000000000e+00,  1.370422835242964e+00,  0.000000000000000e+00,  1.964292202778741e+00,  3.204695904805298e+00, -9.446098778178013e-01,  1.115624749444673e+00,  6.165566490410159e+01
1531        ,  2.200000000000000e+00,  2.026947545530783e+00,  0.000000000000000e+00,  2.171475220661665e+00,  1.998777025565999e+01, -1.761560780100621e+00,  1.722071057911621e+00,  1.447430317255149e+02
1533        ,  1.240000000000000e+00,  1.514490156369949e+00,  0.000000000000000e+00,  2.249078639726720e-01,  2.731690194513667e+01,  3.220908059568489e+00,  1.182433524945268e+00,  4.646248805077474e+00
1534        ,  1.060000000000000e+00,  1.292257140776913e+00,  0.000000000000000e+00,  6.976701239995470e-02,  1.612919939195461e+01,  3.247998592489885e-02,  1.466763846185201e+00,  6.636807202260495e+00
1535        ,  2.260000000000000e+00,  1.843801459619087e+00,  0.000000000000000e+00,  2.301266636417991e+00,  3.931510324344742e-01, -5.715717018142150e+00,  2.170560545347223e+00,  1.804792913696158e+02
1538        ,  1.560000000000000e+00,  1.284439187340161e+00,  0.000000000000000e+00,  1.245421634165737e+00,  1.715410532820271e+01, -1.670509386155650e+00,  1.089464762248286e+00,  1.334564960812855e+01
1539        ,  2.760000000000000e+00,  3.412759696866503e+00,  0.000000000000000e+00,  1.545906304086578e+00,  7.043748921194884e+01, -2.836673812402787e+00,  1.177266781634313e+00,  4.594442607245231e+02
1540        ,  2.799999999999999e-01,  8.689494414611145e-01,  0.000000000000000e+00, -1.556433023684407e-01,  1.418364727929578e+01, -8.148840554592171e+00,  1.339319451326343e-01,  1.298034358417019e+02
1541        ,  1.220000000000000e+00,  1.220150037912185e+00,  0.000000000000000e+00, -3.359416804096735e-01,  1.359566963085591e+01, -1.114997699256740e+00,  1.145544390627943e+00,  5.719359951968553e+01
1542        ,  1.200000000000000e+00,  1.267704009337426e+00,  0.000000000000000e+00,  8.619083279508857e-01,  7.116245627142110e+00, -1.844280807828177e-01,  1.378118168903359e+00,  1.892472921654648e+01
1543        ,  1.180000000000000e+00,  1.009868436783556e+00,  0.000000000000000e+00, -1.092666658865322e+00,  2.375446349115487e+01,  4.531871690272077e+00,  6.437889190945030e-02, -2.812385807449901e+00
1544        ,  1.460000000000000e+00,  1.181479183605540e+00,  0.000000000000000e+00,  2.975314892094383e-02,  1.525730954858742e+01, -2.373656029007885e+00,  1.106216224362878e+00,  4.458418761632522e+01
1546        ,  6.000000000000000e-01,  8.338869983388106e-01,  0.000000000000000e+00,  6.514315983084933e-01,  3.213217067236659e+00, -3.182230821650290e-01,  9.941587941064801e-02,  2.799015514552533e+01
1547        ,  9.600000000000000e-01,  1.180843359973685e+00,  0.000000000000000e+00,  1.031653408829779e+00,  8.032942366026607e+00, -1.524236369603417e+00,  1.159086027442148e+00,  1.997056866213557e+01
1548        ,  1.000000000000000e+00,  1.299352687755581e+00,  0.000000000000000e+00,  1.027780156721477e+00,  9.014320890604708e+00, -4.920377184325380e-01,  1.256724286884209e+00,  3.008933483172490e+01
1549        ,  9.999999999999989e-02,  5.728744769509624e-01,  2.000000000000000e-01,  2.979288622048299e-01,  1.420878166477397e+00, -6.941301371490070e+00,  1.323943415923627e+00,  3.602401012115492e+01
1550        ,  5.600000000000001e-01,  9.142495425305477e-01,  0.000000000000000e+00,  2.939954566857933e-01,  9.563823525485439e+00, -1.087805962481185e+00,  1.680568459971845e-01,  4.419477967450501e+01
1551        ,  1.180000000000000e+00,  1.035377713044376e+00,  0.000000000000000e+00,  2.645637127601406e-01,  1.337747681445544e+01, -5.402685318786798e-01,  3.128643331483028e-01,  4.602921827787949e+01
1552        ,  1.500000000000000e+00,  1.224410895638015e+00,  0.000000000000000e+00,  6.770500512744515e-01,  2.454808541542278e+01, -4.684574912369902e-01,  3.564863247583576e-01,  3.624075563288888e+01
1553        ,  3.000000000000000e-01,  6.100903286552898e-01,  1.490266628302265e-01,  1.519563215206038e-01,  6.361213409323035e+00, -1.622918121158479e-01,  1.164958906431706e-01,  2.706095143089709e+01
1554        ,  9.399999999999998e-01,  8.743056364575729e-01,  0.000000000000000e+00,  3.992264638278449e-01,  7.400388460681778e+00, -1.354771471875372e+00,  2.483462788165591e-01,  3.291599494701162e+01
1555        ,  7.600000000000002e-01,  1.202907921478800e+00,  0.000000000000000e+00,  7.233793530551693e-01,  6.479387766752936e+00, -2.428106436615355e+00,  3.693562799600986e-01,  1.336898273055110e+02
1556        ,  2.060000000000000e+00,  1.974025204926818e+00,  0.000000000000000e+00,  2.114761498546554e+00,  6.233606380434757e+00, -4.860842576001759e+00,  2.265676312176376e+00,  1.828286464864451e+02
1557        ,  1.980000000000000e+00,  1.261331792575721e+00,  0.000000000000000e+00,  7.801962288242571e-01,  6.866508278246229e+00, -2.241562133287282e-01,  1.410964918305023e+00,  1.862487759412173e+01
1558        ,  2.100000000000000e+00,  2.167062920322500e+00,  0.000000000000000e+00,  3.250088453946789e+00,  8.663878733060924e+00, -2.104850487121943e+00,  2.955955590086375e+00,  8.531449657785342e+01
1559        ,  1.980000000000000e+00,  1.474108501497204e+00,  0.000000000000000e+00,  7.439102336044046e-01,  8.748425811712634e+00, -3.015301849741228e-01,  1.753399429338227e+00,  4.882111937826897e+01
1560        ,  1.020000000000000e+00,  1.368608261398311e+00,  0.000000000000000e+00,  6.806040324939470e-01,  2.484231039258460e+01, -9.102948371381937e-01,  1.144588294487890e+00,  1.268328135005869e+01
1561        ,  8.600000000000001e-01,  1.166655394534493e+00,  0.000000000000000e+00,  9.970320009125923e-01,  1.964509204947269e+00, -1.193019479592360e+00,  1.186743110486256e+00,  3.624065951759361e+01
1562        ,  9.200000000000002e-01,  1.055721679563690e+00,  0.000000000000000e+00,  6.928157944958491e-03,  1.749548721481890e+01, -3.377600601360319e+00,  1.238283228253317e+00, -3.216609173082591e+00
1563        ,  1.660000000000000e+00,  1.779886106755777e+00,  0.000000000000000e+00,  1.053043865683966e+00,  1.701129906023657e+01, -6.356608434086668e+00,  1.511741238368754e+00,  2.070612489577735e+02
1564        ,  1.560000000000000e+00,  1.386881514815008e+00,  0.000000000000000e+00,  4.396652009722342e+00,  1.179395703220882e+01, -5.662094471068897e+00,  1.103230411821779e+00,  1.479417388170214e+00
1565        ,  2.000000000000000e+00,  1.515404247961329e+00,  0.000000000000000e+00,  1.245692318113670e+00,  1.389962572623484e+01,  1.089935623494209e-01,  9.610310260923685e-01,  8.907398725319064e+01
1566        ,  2.140000000000000e+00,  1.571936957324890e+00,  0.000000000000000e+00,  1.021721941889049e+00,  1.911124781997739e+01,  1.844292593366648e-01,  1.216236480941777e+00,  6.777410863518450e+01
1567        ,  3.320000000000000e+00,  2.274082450583971e+00,  0.000000000000000e+00,  1.643522932716803e+00,  7.319648524344842e+00, -3.769108599785818e+00,  1.134742583225604e+00,  3.849313587855724e+02
1568        ,  2.100000000000000e+00,  2.092110575575175e+00,  0.000000000000000e+00,  2.131226840569540e+00,  1.951994075400837e+01, -1.202112330194149e+01,  1.285355733014421e+00,  3.556541766782105e+02
1569        ,  2.260000000000000e+00,  2.462467172799043e+00,  0.000000000000000e+00,  1.444221813360840e+00,  7.870980329053953e+00, -1.361872238773872e+00,  3.408867316958388e+00,  2.012147050773228e+02
1570        ,  1.920000000000000e+00,  1.575468538825019e+00,  0.000000000000000e+00,  1.109927356742610e+00,  7.528336252518258e+00, -3.412383369150254e+00,  1.227734963076988e+00,  1.662647682460454e+02
1571        ,  9.399999999999998e-01,  1.324875380674778e+00,  0.000000000000000e+00,  2.047257853044496e+00,  1.164467684056653e+01, -1.042021896758160e+00,  1.078026607258507e+00,  1.144432797239138e+01
1572        ,  1.020000000000000e+00,  5.758381696467093e-01,  0.000000000000000e+00,  1.004090677670222e-01,  3.584368751462716e+00, -5.841138515340876e+00,  3.020865290171059e-01,  2.367983571911079e+01
1573        ,  9.600000000000000e-01,  1.154066731013925e+00,  0.000000000000000e+00,  6.626423045662622e-01,  6.492120168919630e+00, -6.946543693511384e+00,  1.601917403405679e+00,  6.718017819370542e+01
1574        ,  4.000000000000000e-01,  7.612388213483604e-01,  0.000000000000000e+00,  3.461256791059262e-01,  5.740047836371119e+00, -4.964811343203079e+00,  9.552412264649121e-02,  7.141422330562544e+01
1575        ,  1.280000000000000e+00,  1.339028051451726e+00,  0.000000000000000e+00,  1.593572693347772e+00,  8.502310974627225e+00, -4.033740249103862e+00,  1.122845564185494e+00,  8.564554001347786e+01
1576        ,  1.920000000000000e+00,  1.601155169101323e+00,  0.000000000000000e+00,  1.387381624908903e+00,  8.689535895178551e+00, -1.904996649412432e+00,  1.311941118101506e+00,  1.292554775956546e+02
1577        ,  2.280000000000000e+00,  1.710784764598485e+00,  0.000000000000000e+00,  7.798006135944234e-01,  7.983536005447100e+00, -3.498607166843226e+00,  1.120116024912196e+00,  2.321682501427128e+02
1578        ,  1.200000000000000e+00,  1.312439858085223e+00,  0.000000000000000e+00,  7.727260710276349e-01,  4.670944557743624e+00, -1.332314616678454e+00,  1.289645310784695e+00,  7.220892878189204e+01
1579        ,  9.000000000000001e-01,  1.115670240238744e+00,  0.000000000000000e+00,  7.825904571005445e-01,  6.122162544187553e+00, -2.105891856671092e+00,  4.218761186983087e-01,  9.534069666874827e+01
1580        ,  1.120000000000000e+00,  9.942177811219405e-01,  0.000000000000000e+00,  1.095683910445764e+00,  5.499839376442800e+00, -5.834860057802580e+00,  9.942024403963341e-02,  1.299743743506519e+02
1581        ,  1.580000000000000e+00,  2.613581767661501e+00,  0.000000000000000e+00,  9.125190375614933e+00,  5.925630242678217e+00, -3.240542838484220e+00,  1.217908281902424e+00,  1.916611856387156e+02
1582        ,  2.200000000000000e+00,  2.137855764031813e+00,  0.000000000000000e+00,  2.547106383356786e+00,  4.314360704657126e+00, -2.967647766046650e+00,  1.151122849519172e+00,  3.060611116138263e+02
1583        ,  4.000000000000000e-01,  7.118931672818969e-01,  0.000000000000000e+00, -2.288634034189324e-02,  3.633248109329756e+00, -1.209884044001946e+00,  1.392732060573314e-01,  2.212673373543258e+01
1584        ,  2.600000000000001e-01,  8.193780172394849e-01,  0.000000000000000e+00,  1.667038259687939e-01,  2.337757086522267e+00, -3.839382645164730e+00,  8.751122549966577e-01,  2.232635633104935e+01
1585        ,  1.300000000000000e+00,  1.461080108806699e+00,  0.000000000000000e+00,  9.244116306250160e-01,  1.191409831958546e+01, -3.076448763866805e+00,  1.311237381252826e+00,  1.047105111255045e+02
1586        ,  1.360000000000000e+00,  9.701176013628223e-01,  0.000000000000000e+00,  3.213543468988941e-01,  2.349750410794338e+01, -1.833145848068618e+00,  1.037638898169998e-01,  1.623672836882507e+01
1587        ,  1.420000000000000e+00,  1.121750442155340e+00,  0.000000000000000e+00,  2.430700767228301e-01,  2.575428949656606e+01, -8.693833310738647e-01,  3.906287866047609e-01,  1.731956943432137e+01
1588        ,  1.840000000000000e+00,  2.054466391292621e+00,  0.000000000000000e+00,  1.559659090022372e+00,  1.074770202044292e+01, -1.365932750673909e+00,  2.683283375792983e+00,  1.215911078772529e+02
1589        ,  2.240000000000000e+00,  1.762456029383662e+00,  0.000000000000000e+00,  2.881603778029413e-01,  1.831508480182258e+01, -3.296576292031237e+00,  1.706147221730708e+00,  1.640345467197233e+02
1590        ,  8.000000000000003e-01,  8.722446310437804e-01,  0.000000000000000e+00,  9.441369972606910e-01,  3.805665787657759e+00, -4.142237627888537e+00,  5.179202181853488e-01,  4.054175326023654e+01
1591        ,  1.740000000000000e+00,  1.467338373202942e+00,  0.000000000000000e+00,  1.147414008579457e+00,  6.823708748904984e+00, -5.831968997492422e+00,  1.547652917897390e+00,  1.369280621704070e+02
1592        ,  3.520000000000000e+00,  2.643536573384312e+00,  0.000000000000000e+00,  7.225611935793725e-01,  1.080611145941302e+01, -7.732040767300997e-02,  1.431663979896756e+00,  4.442415355896077e+02
1593        ,  1.740000000000000e+00,  2.348367539325047e+00,  0.000000000000000e+00,  2.094511411931020e+00,  1.240882400188534e+01, -5.468078794981414e+00,  1.660477334927696e+00,  3.428161354348147e+02
1595        ,  2.400000000000000e-01, -2.272783813515525e-01,  7.147767966708871e-01,  8.906600659328645e-01,  2.377468435612471e+00, -7.185814532599268e+00,  2.704074124787188e-01,  9.357351941200099e+01
1597        , -1.799999999999999e-01,  8.224904762530646e-01,  0.000000000000000e+00,  9.546490487748333e-02,  1.372218843767456e+01, -3.808147187252041e+00,  1.031476035352614e-01,  4.867150901966839e+01
1598        ,  9.399999999999998e-01,  9.799760117073543e-01,  0.000000000000000e+00, -2.345939945734133e-01,  5.476316579881816e+00, -3.656143942499432e+00,  1.550637593001585e+00,  9.219526780393911e+00
1599        ,  1.080000000000000e+00,  1.279624233341203e+00,  0.000000000000000e+00,  5.944782776235567e-01,  1.175222550870406e+01, -7.678921983526334e+00,  1.131778783853256e+00,  1.419831828136546e+02
1600        ,  3.399999999999999e-01,  2.713892291409585e-01,  2.000000000000000e-01, -1.986991686056691e-01,  1.338955398714894e+00, -1.118310058300627e+01,  1.247984328900653e+00,  2.594385893893151e+01
1601        ,  6.000000000000000e-01,  7.410998077392144e-01,  0.000000000000000e+00, -1.185933891026285e-01,  6.772638217349918e+00, -3.375989054419756e-01,  1.533761904258486e-01,  7.768561612763959e+00
1602        ,  1.600000000000000e+00,  2.352390049247281e+00,  0.000000000000000e+00,  2.705900832714740e+00,  1.122909539803348e+01, -2.399951986986300e+00,  1.260766952724334e+00,  3.199397636021031e+02
1603        ,  2.200000000000000e+00,  1.757683262532450e+00,  0.000000000000000e+00,  1.003697254442570e+00,  5.557459130462878e+00, -1.657202257272587e+00,  2.765407711315180e+00,  6.711191010060779e+01
1604        ,  1.260000000000000e+00,  1.170621362584273e+00,  0.000000000000000e+00,  8.385624106723019e-01,  1.440205137848761e+01, -3.231162999490523e+00,  1.323558587437879e+00,  4.646644581250673e+00
1605        ,  1.800000000000000e+00,  1.394975427506762e+00,  0.000000000000000e+00,  1.436686402772954e+00,  7.784651671075395e+00, -3.317653857114082e+00,  1.143501831097337e+00,  1.008952308949461e+02
1606        ,  1.320000000000001e+00,  1.270224360198016e+00,  0.000000000000000e+00,  5.255384443269413e-01,  3.589738523724488e+00, -2.569570407257098e+00,  1.094897881745509e+00,  1.090314028295332e+02
1607        ,  9.600000000000000e-01,  8.073195635643944e-01,  0.000000000000000e+00,  7.614620796012335e-01,  1.279693802414286e+00, -3.633284234487800e+00,  1.099914887777758e-01,  6.946759210191200e+01
1608        ,  1.380000000000000e+00,  1.374054424801850e+00,  0.000000000000000e+00,  1.215104424599344e+00,  4.976872206650079e+00, -3.582695174327383e+00,  1.878854321645480e+00,  4.922675395833026e+01
1609        ,  1.580000000000000e+00,  2.127203140899308e+00,  0.000000000000000e+00,  9.884332805392411e+00,  5.658780317404059e+00, -1.528851256372024e+01,  1.142798384351306e+00,  1.838168224805423e+02
1610        ,  1.240000000000000e+00,  9.349157717947314e-01,  0.000000000000000e+00,  1.167338993449018e+00,  5.234746743899390e+00, -4.480212441282934e+00,  8.796291574804583e-01,  1.611226254001122e+01
1611        ,  0.000000000000000e+00,  9.006364787917702e-01,  3.403862303934641e-02,  3.805065840935712e-01,  9.387715482955208e+00, -4.188991537472256e+00,  2.209674346498897e-01,  9.178152751016567e+01
1612        ,  1.100000000000000e+00,  1.136314284271635e+00,  0.000000000000000e+00,  5.030588018005910e-01,  1.811743108729814e+00, -3.094246483697519e+00,  1.464171252676664e+00,  4.704707588488994e+01
1613        ,  2.120000000000000e+00,  1.533378857110272e+00,  0.000000000000000e+00,  1.294199073760680e+00,  5.629325084897786e+00, -8.014099349343814e+00,  1.921231134649473e+00,  1.530705166402114e+02
1614        ,  9.800000000000000e-01,  1.231281498050176e+00,  0.000000000000000e+00,  8.738713856187935e-01,  4.488313525358279e+00, -9.944959942977052e-02,  1.398675970673326e+00,  1.518184969882331e+01
1615        ,  1.340000000000000e+00,  1.595935431790060e+00,  0.000000000000000e+00, -2.907409524584148e-02,  3.997320355619319e+01,  1.972630736269679e+00,  1.216239266931930e+00, -6.184823037669105e-01
1616        ,  1.080000000000000e+00,  1.362090042455276e+00,  0.000000000000000e+00,  1.779346713201197e+00,  1.353979349989310e+01, -3.996252438699395e+00,  1.208928955655245e+00,  5.485862377705210e+01
1617        ,  1.820000000000000e+00,  2.352765328143431e+00,  0.000000000000000e+00,  3.116972891565028e+00,  2.960625815262553e+00, -3.206644950383105e+00,  1.231741633442855e+00,  3.545763615544250e+02
1618        ,  2.720000000000000e+00,  2.485999215564950e+00,  0.000000000000000e+00,  7.525341068555289e-01,  4.096481236440476e+01, -2.282435728755444e+00,  1.489108881173570e+00,  2.849762519286658e+02
1619        ,  8.000000000000003e-01,  9.685464077320831e-01,  0.000000000000000e+00,  5.621306182775720e-01,  3.605580923660128e-01, -1.316310738279353e+00,  3.362428008903058e-01,  7.903956027656164e+01
1620        ,  2.880000000000000e+00,  2.612843764496633e+00,  0.000000000000000e+00,  2.328990618177943e-01,  4.877255728243710e+01, -2.998282760956203e+00,  1.661659432570146e+00,  3.054514044107228e+02
1622        ,  1.220000000000000e+00,  1.159652848010976e+00,  0.000000000000000e+00, -5.518478471214529e-01,  3.761567680006385e+01,  1.384385354875933e+00,  1.193619546808652e-01,  2.246124726420883e+00
1623        ,  3.700000000000000e+00,  3.275327882566058e+00,  0.000000000000000e+00,  3.652506531609403e+00,  4.163932818884911e+01, -1.873436970714131e+00,  1.124394500018618e+00,  4.511266955678485e+02
1624        ,  2.480000000000000e+00,  2.119452419752389e+00,  0.000000000000000e+00,  2.779555554006136e+00,  4.935406733047142e+01, -5.143270588119874e+00,  4.224583772174841e-01,  1.921169997001625e+02
1625        ,  9.800000000000000e-01,  1.137225933853510e+00,  0.000000000000000e+00, -1.308086181635419e-01,  2.084075635408782e+01, -1.310145708550172e+00,  1.147811853926527e+00, -6.963400130536968e+00
1626        ,  1.160000000000000e+00,  8.146145956591406e-01,  0.000000000000000e+00,  2.473524373984404e-03,  6.473271341410562e+00, -2.524198470287196e+00,  3.176227327351088e-01,  4.329538250650872e+01
1627        ,  1.920000000000000e+00,  1.394697482453402e+00,  0.000000000000000e+00,  2.971502794535159e-01,  2.549998648110378e+00, -1.030800567705726e+00,  1.311083278348743e+00,  1.203914631901750e+02
1628        ,  1.820000000000000e+00,  1.856389622497277e+00,  0.000000000000000e+00,  1.377993530700595e-01,  7.112051048805171e+00, -4.406328926529120e+00,  1.140972675557596e+00,  3.188767248856725e+02
1629        ,  8.200000000000000e-01,  8.510608926184379e-01,  0.000000000000000e+00,  1.432677128634735e-01,  1.113071370419109e+01, -1.645713376530908e+00,  2.206284543321200e-01,  2.574724938896877e+01
1630        ,  2.340000000000000e+00,  1.936929519662609e+00,  0.000000000000000e+00,  1.670081085297199e+00,  6.028847077255151e-01, -3.323834662025901e+00,  1.943277100781304e+00,  2.220519105038857e+02
1631        ,  1.640000000000000e+00,  1.340026757005250e+00,  0.000000000000000e+00,  1.210871505178241e+00,  8.643851579119762e+00, -8.338807005200262e-01,  1.508516621175934e+00,  1.857644524097281e+01
1632        ,  1.540000000000000e+00,  1.075026623790629e+00,  0.000000000000000e+00,  1.370349066034517e+00,  7.783322948298544e+00, -1.109532312687036e+00,  2.167075571623729e-01,  5.728185758031923e+01
1633        ,  1.420000000000000e+00,  1.370079011964889e+00,  0.000000000000000e+00,  2.838076532960194e+00,  1.158775275843361e+00, -2.734451861723055e+00,  1.063632957204297e+00,  6.652282257468597e+01
